title,city,country,source_file,status,provider,license,source_page,media_url,local_asset
Buruciye Madrasa,Sivas,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Divriği Great Mosque,Sivas,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Gök Madrasa,Sivas,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Sivas Local Cuisine,Sivas,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Sivas Local Culture,Sivas,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Sivas Local Snack,Sivas,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Sivas Regional Product,Sivas,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Sivas Traditional Drink,Sivas,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Çifte Minareli Madrasa,Sivas,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Hora Lighthouse,Tekirdağ,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Perinthos Ancient City,Tekirdağ,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Rakoczi Museum,Tekirdağ,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Tekirdağ Archaeology Museum,Tekirdağ,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Tekirdağ Local Cuisine,Tekirdağ,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Tekirdağ Local Culture,Tekirdağ,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Tekirdağ Local Snack,Tekirdağ,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Tekirdağ Regional Product,Tekirdağ,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Tekirdağ Traditional Drink,Tekirdağ,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Uçmakdere,Tekirdağ,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Ballıca Cave,Tokat,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Gök Madrasa,Tokat,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Sulusaray Sebastopolis,Tokat,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Taşhan,Tokat,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Tokat Castle,Tokat,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Tokat Local Cuisine,Tokat,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Tokat Local Culture,Tokat,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Tokat Local Snack,Tokat,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Tokat Regional Product,Tokat,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Tokat Traditional Drink,Tokat,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Atatürk Mansion,Trabzon,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Boztepe,Trabzon,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Hagia Sophia Trabzon,Trabzon,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Sümela Monastery,Trabzon,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Trabzon Local Cuisine,Trabzon,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Trabzon Local Culture,Trabzon,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Trabzon Local Snack,Trabzon,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Trabzon Regional Product,Trabzon,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Trabzon Traditional Drink,Trabzon,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Uzungöl,Trabzon,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Düzgün Baba,Tunceli,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Munzur Valley,Tunceli,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Ovacık,Tunceli,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Pertek Castle,Tunceli,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Pülümür Valley,Tunceli,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Tunceli Local Cuisine,Tunceli,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Tunceli Local Culture,Tunceli,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Tunceli Local Snack,Tunceli,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Tunceli Regional Product,Tunceli,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Tunceli Traditional Drink,Tunceli,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Pigeon Valley,Uçhisar,Türkiye,edible/lib/features/explore/data/datasources/nevsehir_release_84.dart,UNRESOLVED,,,,,
Uçhisar Castle,Uçhisar,Türkiye,edible/lib/features/explore/data/datasources/nevsehir_release_84.dart,UNRESOLVED,,,,,
Blaundus,Uşak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Clandras Bridge,Uşak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Taşyaran Valley,Uşak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Ulubey Canyon,Uşak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Uşak Archaeology Museum,Uşak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Uşak Local Cuisine,Uşak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Uşak Local Culture,Uşak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Uşak Local Snack,Uşak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Uşak Regional Product,Uşak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Uşak Traditional Drink,Uşak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Akdamar Church,Van,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Hoşap Castle,Van,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Muradiye Waterfall,Van,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Van Castle,Van,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Van Local Cuisine,Van,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Van Local Culture,Van,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Van Local Snack,Van,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Van Museum,Van,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Van Regional Product,Van,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Van Traditional Drink,Van,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Erikli Plateau,Yalova,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Sudüşen Waterfall,Yalova,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Yalova Local Cuisine,Yalova,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Yalova Local Culture,Yalova,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Yalova Local Snack,Yalova,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Yalova Regional Product,Yalova,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Yalova Thermal Springs,Yalova,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Yalova Traditional Drink,Yalova,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Yürüyen Köşk,Yalova,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Çınarcık Coast,Yalova,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Kazankaya Canyon,Yozgat,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Kerkenes,Yozgat,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Sarıkaya Roman Bath,Yozgat,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Yozgat Local Cuisine,Yozgat,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Yozgat Local Culture,Yozgat,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Yozgat Local Snack,Yozgat,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Yozgat Pine Grove,Yozgat,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Yozgat Regional Product,Yozgat,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Yozgat Traditional Drink,Yozgat,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Çapanoğlu Mosque,Yozgat,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Cehennemağzı Caves,Zonguldak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Filyos Castle,Zonguldak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Gökgöl Cave,Zonguldak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Kapuz Beach,Zonguldak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Mining Museum,Zonguldak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Zonguldak Local Cuisine,Zonguldak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Zonguldak Local Culture,Zonguldak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Zonguldak Local Snack,Zonguldak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Zonguldak Regional Product,Zonguldak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Zonguldak Traditional Drink,Zonguldak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Assos Ancient City,Çanakkale,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Bozcaada Castle,Çanakkale,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Gallipoli Historic Site,Çanakkale,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Troy Ancient City,Çanakkale,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Çanakkale Local Cuisine,Çanakkale,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Çanakkale Local Culture,Çanakkale,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Çanakkale Local Snack,Çanakkale,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Çanakkale Regional Product,Çanakkale,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Çanakkale Traditional Drink,Çanakkale,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Çimenlik Castle,Çanakkale,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Buğday Pazarı Madrasa,Çankırı,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Ilgaz Mountain,Çankırı,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Salt Cave,Çankırı,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Taş Mescit,Çankırı,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Çankırı Castle,Çankırı,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Çankırı Local Cuisine,Çankırı,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Çankırı Local Culture,Çankırı,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Çankırı Local Snack,Çankırı,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Çankırı Regional Product,Çankırı,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Çankırı Traditional Drink,Çankırı,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Çavuşin,Çavuşin,Türkiye,edible/lib/features/explore/data/datasources/nevsehir_release_84.dart,UNRESOLVED,,,,,
Alacahöyük,Çorum,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Hattusa,Çorum,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
İskilip Castle,Çorum,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Yazılıkaya,Çorum,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Çorum Local Cuisine,Çorum,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Çorum Local Culture,Çorum,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Çorum Local Snack,Çorum,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Çorum Museum,Çorum,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Çorum Regional Product,Çorum,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Çorum Traditional Drink,Çorum,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Gomeda Valley,Ürgüp,Türkiye,edible/lib/features/explore/data/datasources/nevsehir_release_84.dart,UNRESOLVED,,,,,
Testi Kebabı,Ürgüp,Türkiye,edible/lib/features/explore/data/datasources/nevsehir_release_84.dart,UNRESOLVED,,,,,
Ürgüp,Ürgüp,Türkiye,edible/lib/features/explore/data/datasources/nevsehir_release_84.dart,UNRESOLVED,,,,,
Balıklıgöl,Şanlıurfa,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Göbeklitepe,Şanlıurfa,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Halfeti,Şanlıurfa,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Harran,Şanlıurfa,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Şanlıurfa Archaeology Museum,Şanlıurfa,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Şanlıurfa Local Cuisine,Şanlıurfa,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Şanlıurfa Local Culture,Şanlıurfa,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Şanlıurfa Local Snack,Şanlıurfa,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Şanlıurfa Regional Product,Şanlıurfa,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Şanlıurfa Traditional Drink,Şanlıurfa,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Cudi Mountain,Şırnak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Finik Ruins,Şırnak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Kasrik Pass,Şırnak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Mem u Zin Tomb,Şırnak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Red Madrasa,Şırnak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Şırnak Local Cuisine,Şırnak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Şırnak Local Culture,Şırnak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Şırnak Local Snack,Şırnak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Şırnak Regional Product,Şırnak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Şırnak Traditional Drink,Şırnak,Türkiye,edible/lib/features/explore/data/datasources/turkiye_dense_catalog.dart,UNRESOLVED,,,,,
Al Fahidi Historical Neighbourhood,Dubai,United Arab Emirates,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Arabic Coffee,Dubai,United Arab Emirates,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Burj Khalifa,Dubai,United Arab Emirates,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Dubai Frame,Dubai,United Arab Emirates,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Dubai Gold Souk,Dubai,United Arab Emirates,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Dubai Museum,Dubai,United Arab Emirates,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Emirati Majlis Culture,Dubai,United Arab Emirates,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Luqaimat,Dubai,United Arab Emirates,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Machboos,Dubai,United Arab Emirates,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Museum of the Future,Dubai,United Arab Emirates,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Afternoon tea culture,Bath,United Kingdom,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Bath Abbey,Bath,United Kingdom,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Bath Bun,Bath,United Kingdom,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Bath Chaps,Bath,United Kingdom,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Local Cheese Plate,Bath,United Kingdom,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Roman Baths,Bath,United Kingdom,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Royal Crescent,Bath,United Kingdom,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Tea,Bath,United Kingdom,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Chelsea bun,Cambridge,United Kingdom,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
English apple,Cambridge,United Kingdom,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
English tea,Cambridge,United Kingdom,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Fish and chips,Cambridge,United Kingdom,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Punting culture,Cambridge,United Kingdom,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
The Backs & colleges,Cambridge,United Kingdom,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Arthur\,Edinburgh,United Kingdom,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Cullen Skink,Edinburgh,United Kingdom,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Edinburgh Castle,Edinburgh,United Kingdom,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Haggis,Edinburgh,United Kingdom,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Royal Mile,Edinburgh,United Kingdom,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Scottish pub culture,Edinburgh,United Kingdom,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Shortbread,Edinburgh,United Kingdom,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Tea,Edinburgh,United Kingdom,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
English berries,Liverpool,United Kingdom,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Liverpool tart,Liverpool,United Kingdom,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Music & dockland culture,Liverpool,United Kingdom,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Royal Albert Dock,Liverpool,United Kingdom,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Scouse stew,Liverpool,United Kingdom,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Tea,Liverpool,United Kingdom,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Borough Market,London,United Kingdom,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
British Museum,London,United Kingdom,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
British summer berries,London,United Kingdom,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Eccles Cake,London,United Kingdom,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
English Breakfast Tea,London,United Kingdom,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
English tea,London,United Kingdom,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Fish and Chips,London,United Kingdom,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Flat White,London,United Kingdom,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Full English Breakfast,London,United Kingdom,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Greenwich,London,United Kingdom,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Liberty Print,London,United Kingdom,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Pie and Mash,London,United Kingdom,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Pub etiquette,London,United Kingdom,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Scone,London,United Kingdom,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
